No Profile Tanggal Jam O3 CO NO2 SO2 NO CO2 VOC PM1 PM2.5 PM4 PM10 TSP TEMP HUM WS WD ISPU Status 
8777 BANDUNG 2019-08-15 17:52:41 10.91 0.25 36.99 2.76 35.649 405.72 238.683 0 0 0 10.26 0 26.7 66.7 0.9 4 10 BAIK 
8778 BANDUNG 2019-08-15 17:58:34 3.28 0.14 36.45 6.08 28.064 396.75 953.541 0 0 0 2.6 0 104.8 291.2 0 10 6 BAIK 
8779 BANDUNG 2019-08-15 18:12:40 12.98 0.24 15.77 10.6 29.202 396.01 237.8 0 0 0 9.63 0 26.2 71.9 2.7 10 10 BAIK 
8780 BANDUNG 2019-08-15 18:22:40 0.11 0.2 22.96 8.34 34.132 392.82 237.601 0 0 0 0.91 0 26.1 67.5 0.075 8 5 BAIK 
8781 BANDUNG 2019-08-15 18:32:40 4.4 0.08 21.7 13.31 37.546 385.47 237.543 0 0 0 2.26 0 26 67.9 0.525 7 8 BAIK 
8782 BANDUNG 2019-08-15 18:42:41 6.3 0.11 14.51 8.49 40.2 403.09 237.581 0 0 0 0.84 0 25.9 68.4 0 5 5 BAIK 
8783 BANDUNG 2019-08-15 18:52:41 4.66 0.24 14.33 12.26 31.478 382.76 238.046 0 0 0 1.33 0 25.9 68.3 0 7 8 BAIK 
8784 BANDUNG 2019-08-15 19:02:40 0.42 0.17 17.57 11.2 34.512 404.04 237.611 0 0 0 16.57 0 25.7 68.6 0 7 17 BAIK 
8785 BANDUNG 2019-08-15 19:12:40 2.17 0.13 10.91 14.52 46.268 409.64 237.503 0 0 0 1.03 0 25.5 69 0 5 9 BAIK 
8786 BANDUNG 2019-08-15 19:22:40 6.62 0.08 10.01 11.65 35.649 405.42 237.473 0 0 0 0.87 0 25.5 67 0 5 7 BAIK 
8787 BANDUNG 2019-08-15 19:32:40 7.42 0.03 12.71 4.72 36.408 402.49 237.325 0 0 0 0.87 0 25.6 66.7 0 5 3 BAIK 
8788 BANDUNG 2019-08-15 19:42:41 6.94 0.21 6.42 6.68 31.098 396 237.367 0 0 0 1.34 0 25.4 68.8 0.825 5 4 BAIK 
8789 BANDUNG 2019-08-15 19:52:40 3.76 0.24 5.7 2.91 40.579 408.71 237.287 0 0 0 2.92 0 24.8 84.5 0.6 12 3 BAIK 
8790 BANDUNG 2019-08-15 19:58:54 4.24 0.42 8.03 5.93 35.27 401.28 1896.94 0 0 0 9.25 0 196.9 715.1 0 19 9 BAIK 
8791 BANDUNG 2019-08-15 20:12:40 7.04 0.4 28.72 20.39 2.655 398.28 236.483 0 0 0 1.45 0 24.5 92.6 5.475 11 13 BAIK 
8792 BANDUNG 2019-08-15 20:22:40 7.1 0.27 18.82 12.71 17.825 403.37 235.998 0 0 0 2.9 0 24 98.1 5.1 12 8 BAIK 
8793 BANDUNG 2019-08-15 20:32:40 24.21 0 95.98 1.41 56.508 405.61 235.404 0 0 0 2.06 0 23.7 100 3.525 12 17 BAIK 
8794 BANDUNG 2019-08-15 20:42:40 9.64 0.24 18.46 12.11 46.647 407.67 234.858 0 0 0 3.64 0 23.6 100 0.9 12 8 BAIK 
8795 BANDUNG 2019-08-15 20:52:40 10.12 0.33 3.12 4.87 43.234 403.01 234.578 0 0 0 6.86 0 23.5 100 0 12 7 BAIK 
8796 BANDUNG 2019-08-15 21:02:40 1.06 0.25 13.97 15.87 25.03 396.06 235.758 0 0 0 9.64 0 23.6 100 0.075 12 10 BAIK 
8797 BANDUNG 2019-08-15 21:12:40 12.66 0.16 15.95 12.56 41.338 387.33 235.362 0 0 0 2.51 0 23.6 100 0.45 12 8 BAIK 
8798 BANDUNG 2019-08-15 21:22:40 10.38 0.15 27.46 3.97 33.374 382.58 235.247 0 0 0 5.21 0 23.6 100 3.15 12 5 BAIK 
8799 BANDUNG 2019-08-15 21:32:40 10.28 0.23 2.46 13.46 45.13 403.39 235.36 0 0 0 2.07 0 21.3 87 2.25 12 8 BAIK 
8800 BANDUNG 2019-08-15 21:38:43 0.42 0.32 14.87 9.54 39.442 383.48 1412.46 0 0 0 0.77 0 141.4 600 0 14 6 BAIK 
8801 BANDUNG 2019-08-15 21:52:40 9.16 0.19 19.84 10.35 37.925 392.24 235.992 0 0 0 1.32 0 21.1 100 1.65 12 6 BAIK 
8802 BANDUNG 2019-08-15 22:02:40 3.23 0.27 30.33 20.09 43.993 392.5 236.219 0 0 0 19.11 0 23.4 100 2.85 12 19 BAIK 
8803 BANDUNG 2019-08-15 22:12:40 2.81 0.32 7.49 10.45 43.234 406.41 235.959 0 0 0 0.34 0 23.3 100 2.55 12 7 BAIK 
8804 BANDUNG 2019-08-15 22:22:40 4.56 0.22 11.81 14.22 41.338 389.58 235.866 0 0 0 7.73 0 23.2 100 2.925 12 9 BAIK 
8805 BANDUNG 2019-08-15 22:32:40 1.22 0.23 11.27 0.4 45.889 396.36 235.685 0 0 0 2.02 0 23.2 100 2.625 12 2 BAIK 
8806 BANDUNG 2019-08-15 22:42:40 8.21 0.3 13.43 11.65 43.234 404.62 235.763 0 0 0 2.59 0 23.1 100 3.6 12 7 BAIK 
8807 BANDUNG 2019-08-15 22:52:40 1.8 0.22 15.59 12.86 43.993 384.13 235.508 0 0 0 10.1 0 22.9 100 2.775 12 10 BAIK 
8808 BANDUNG 2019-08-15 23:02:40 5.83 0.33 17.21 10.3 39.821 396.75 235.097 0 0 0 14.99 0 22.7 100 3.225 12 15 BAIK 
8809 BANDUNG 2019-08-15 23:12:40 3.92 0.32 13.43 11.8 43.613 395.43 234.764 0 0 0 10.35 0 22.6 100 3.675 12 10 BAIK 
8810 BANDUNG 2019-08-15 23:19:05 3.28 0.34 15.23 8.64 39.063 384.51 234.613 0 0 0 12.44 0 22.6 100 0 2 12 BAIK 
8811 BANDUNG 2019-08-15 23:32:40 5.51 0.29 12.53 17.08 40.2 383.59 234.84 0 0 0 4.36 0 22.5 100 3.825 12 11 BAIK 
8812 BANDUNG 2019-08-15 23:42:40 7.42 0.19 3.54 11.8 37.546 399.94 234.784 0 0 0 15.09 0 22.6 100 3.375 12 15 BAIK 
8813 BANDUNG 2019-08-15 23:52:40 0.21 0.19 21.52 18.28 59.163 401.46 235.339 0 0 0 5.61 0 20.4 100 2.925 12 11 BAIK 
8814 BANDUNG 2019-08-16 00:02:40 16.63 0.12 11.27 10 41.717 399 235.385 0 0 0 2.5 0 22.8 100 2.025 12 7 BAIK 
8815 BANDUNG 2019-08-16 00:12:40 5.03 0.09 20.44 15.42 37.546 408.52 235.467 0 0 0 4.12 0 22.6 92 3.225 12 10 BAIK 
8816 BANDUNG 2019-08-16 00:22:40 1.22 0.11 16.31 11.8 6.068 384.12 235.543 0 0 0 3.06 0 22.6 92.5 2.55 12 7 BAIK 
8817 BANDUNG 2019-08-16 00:32:40 4.4 0.17 11.45 3.82 43.993 380.05 235.707 0 0 0 1.43 0 22.4 97.7 2.325 12 2 BAIK 
8818 BANDUNG 2019-08-16 00:42:40 5.03 0.08 13.43 1.56 56.508 407.01 235.662 0 0 0 13.06 0 20.1 99.3 2.325 12 13 BAIK 
8819 BANDUNG 2019-08-16 00:52:40 10.28 0.1 17.93 13.46 40.2 406.58 235.686 0 0 0 0.9 0 22.1 100 2.625 12 8 BAIK 
8820 BANDUNG 2019-08-16 01:02:40 19.49 0.05 11.99 9.54 46.647 402.34 235.638 0 0 0 11.63 0 21.9 100 3 12 12 BAIK 
8821 BANDUNG 2019-08-16 01:12:39 10.43 0.11 14.51 10.45 19.721 404.65 234.397 0 0 0 4.06 0 19.8 100 2.625 12 7 BAIK 
8822 BANDUNG 2019-08-16 01:22:40 4.24 0.08 18.82 6.98 34.512 408.58 234.508 0 0 0 1.79 0 22 99 3.225 12 4 BAIK 
8823 BANDUNG 2019-08-16 01:32:40 10.91 0.09 13.43 13.01 36.408 403.23 234.654 0 0 0 6.36 0 21.6 98.2 1.95 12 8 BAIK 
8824 BANDUNG 2019-08-16 01:42:40 4.87 0.09 15.77 10.3 39.442 386.35 233.945 0 0 0 8.66 0 21.3 98.9 2.025 12 9 BAIK 
8825 BANDUNG 2019-08-16 01:52:40 9.32 0.1 12.89 10.3 47.785 392.88 233.345 0 0 0 1.26 0 21.2 99.8 3.375 12 6 BAIK 
8826 BANDUNG 2019-08-16 02:02:40 9 0.1 8.39 2.01 53.853 379.48 233.453 0 0 0 14.6 0 21 100 2.175 12 15 BAIK 
8827 BANDUNG 2019-08-16 02:12:40 1.48 0.05 10.37 10 60.3 384.2 232.696 0 0 0 0.96 0 19.1 96.2 2.175 12 6 BAIK 
8828 BANDUNG 2019-08-16 02:22:40 6.46 0.01 11.27 5.78 53.474 379.72 232.648 0 0 0 2.57 0 20.7 100 2.625 12 4 BAIK 
8829 BANDUNG 2019-08-16 02:32:40 4.56 0.03 14.33 8.34 46.268 391.22 232.02 0 0 0 3.42 0 20.7 100 3 12 5 BAIK 
8830 BANDUNG 2019-08-16 02:42:40 3.92 0.02 11.27 13.46 45.889 383.35 232.313 0 0 0 8.84 0 20.5 100 3.45 12 9 BAIK 
8831 BANDUNG 2019-08-16 02:52:40 9.32 0.04 10.91 16.93 45.889 399.4 232.724 0 0 0 1.05 0 20.5 100 2.7 12 11 BAIK 
8832 BANDUNG 2019-08-16 03:02:39 9.32 0.02 11.99 6.83 47.027 382.61 232.251 0 0 0 13.02 0 20.4 100 2.25 12 13 BAIK 
8833 BANDUNG 2019-08-16 03:12:40 5.83 0 5.7 15.72 48.923 385.36 231.414 0 0 0 5.4 0 20.4 99.2 2.625 12 10 BAIK 
8834 BANDUNG 2019-08-16 03:22:40 8.69 0.02 7.31 11.96 44.751 390.23 230.422 0 0 0 2.45 0 20.4 99.7 3.15 12 7 BAIK 
8835 BANDUNG 2019-08-16 03:32:40 4.56 0.01 9.65 8.34 42.855 390.28 230.671 0 0 0 1.96 0 20.2 100 2.475 12 5 BAIK 
8836 BANDUNG 2019-08-16 03:42:40 12.5 0.03 13.43 17.68 56.129 409.41 230.515 0 0 0 10.57 0 19.9 100 3.375 12 11 BAIK 
8837 BANDUNG 2019-08-16 03:52:39 9.96 0.01 9.47 16.02 41.717 389.96 230.913 0 0 0 3.13 0 19.6 100 2.775 12 10 BAIK 
8838 BANDUNG 2019-08-16 03:58:48 6.46 0 8.03 8.04 51.198 389.12 1616.61 0 0 0 3.67 0 135.5 700 0 17 5 BAIK 
8839 BANDUNG 2019-08-16 04:12:40 5.03 0.06 13.43 14.06 58.783 396.48 231.607 0 0 0 5.01 0 19.4 100 2.7 12 9 BAIK 
8840 BANDUNG 2019-08-16 04:22:40 1.22 0.03 443.38 7.74 47.027 393.69 231.158 0 0 0 8.9 0 19.4 100 3.45 12 78 BAIK 
8841 BANDUNG 2019-08-16 04:32:40 1.22 0.02 9.83 10 45.889 379.59 231.212 0 0 0 5.56 0 17.5 100 2.25 12 6 BAIK 
8842 BANDUNG 2019-08-16 04:42:39 4.08 0.04 14.33 12.26 42.855 379.22 231.504 0 0 0 2.43 0 19.7 90 2.775 12 8 BAIK 
8843 BANDUNG 2019-08-16 04:52:39 2.17 0.14 17.03 12.56 28.823 385.15 231.764 0 0 0 0.57 0 19.5 100 2.325 12 8 BAIK 
8844 BANDUNG 2019-08-16 05:02:40 4.08 0.13 15.41 9.24 51.957 391.62 232.159 0 0 0 1.86 0 19.3 100 2.55 12 6 BAIK 
8845 BANDUNG 2019-08-16 05:12:40 9.8 0.19 21.7 14.06 44.751 403.3 232.099 0 0 0 9.38 0 19.4 100 2.4 12 9 BAIK 
8846 BANDUNG 2019-08-16 05:22:40 11.39 0.2 12.71 21.9 47.785 391.42 232.01 0 0 0 0.93 0 19.5 100 3.825 12 14 BAIK 
8847 BANDUNG 2019-08-16 05:32:40 5.19 0.29 10.37 14.97 36.408 403.45 231.778 0 0 0 2.4 0 19.5 100 3.225 12 9 BAIK 
8848 BANDUNG 2019-08-16 05:42:39 4.71 0.56 13.43 13.16 21.996 379.66 231.902 0 0 0 0.1 0 17.2 100 3.45 12 8 BAIK 
8849 BANDUNG 2019-08-16 05:52:39 3.28 0.38 16.85 13.01 28.444 398.19 231.661 0 0 0 4.31 0 19.1 100 3.525 12 8 BAIK 
8850 BANDUNG 2019-08-16 06:02:40 8.21 0.39 16.67 16.63 21.238 392.15 231.728 0 0 0 3.23 0 18.7 90 3.6 12 10 BAIK 
8851 BANDUNG 2019-08-16 06:12:42 4.4 0.5 20.26 13.61 26.927 402.67 231.612 0 0 0 6.99 0 19.1 99.9 2.925 12 9 BAIK 
8852 BANDUNG 2019-08-16 06:22:41 12.98 0.5 7.31 7.59 61.059 395.17 231.578 0 0 0 4.41 0 19.6 96.6 2.925 12 5 BAIK 
8853 BANDUNG 2019-08-16 06:32:40 8.85 0.57 6.06 12.11 29.202 398.21 231.551 0 0 0 1.23 0 19.8 94.3 3.6 12 8 BAIK 
8854 BANDUNG 2019-08-16 06:42:40 3.92 0.4 24.76 11.8 39.821 396.8 231.949 0 0 0 2.3 0 20.1 92.6 2.4 12 7 BAIK 
8855 BANDUNG 2019-08-16 06:52:40 12.82 0.33 19.72 11.65 41.338 405.44 232.137 0 0 0 4.86 0 20.4 90.9 2.475 12 7 BAIK 
8856 BANDUNG 2019-08-16 07:02:40 6.62 0.29 17.39 10.9 37.166 407.44 232.229 0 0 0 0.52 0 18.6 89.1 3.75 12 7 BAIK 
8857 BANDUNG 2019-08-16 07:12:39 16.63 0.41 10.91 4.72 118.325 398 232.405 0 0 0 6.44 0 21.1 87 3.9 5 7 BAIK 
8858 BANDUNG 2019-08-16 07:22:40 5.67 0.36 14.51 13.91 36.029 404.15 232.741 0 0 0 18.2 0 22 82.4 2.325 5 18 BAIK 
8859 BANDUNG 2019-08-16 07:32:40 10.43 0.35 15.77 10.6 38.304 383.47 232.853 0 0 0 1.97 0 22.1 79.2 1.95 5 7 BAIK 
8860 BANDUNG 2019-08-16 07:42:40 14.88 0.03 12.53 1.86 42.855 394.45 233.084 0 0 0 11.12 0 22.7 76.2 4.125 5 11 BAIK 
8861 BANDUNG 2019-08-16 07:52:40 18.54 0.27 7.31 7.43 40.2 388.16 233.27 0 0 0 4.06 0 22.8 76.1 3 4 8 BAIK 
8862 BANDUNG 2019-08-16 08:02:39 14.09 0.2 17.57 12.56 31.857 384.19 233.823 0 0 0 3.02 0 23.4 72.5 3.975 7 8 BAIK 
8863 BANDUNG 2019-08-16 08:12:39 7.73 0.23 22.96 10.3 46.647 393.54 233.89 0 0 0 2.59 0 24 70 1.65 7 6 BAIK 
8864 BANDUNG 2019-08-16 08:22:40 12.82 0.22 21.52 13.46 40.579 385.41 234.338 0 0 0 8.77 0 24.6 68.4 7.275 7 9 BAIK 
8865 BANDUNG 2019-08-16 08:32:40 14.88 0.2 7.67 12.56 48.164 389.78 234.713 0 0 0 1.46 0 24.1 69.8 2.55 7 8 BAIK 
8866 BANDUNG 2019-08-16 08:42:40 7.73 0.18 14.51 8.19 40.2 383.99 235.03 0 0 0 7.77 0 25.3 65.6 7.05 7 8 BAIK 
8867 BANDUNG 2019-08-16 08:52:39 8.85 0.12 26.02 5.17 47.406 406.18 235.111 0 0 0 3.29 0 25.1 63.9 1.725 4 5 BAIK 
8868 BANDUNG 2019-08-16 09:02:39 11.07 0.21 11.81 10 39.063 404.62 235.623 0 0 0 10.69 0 25.7 61.2 2.4 4 11 BAIK 
8869 BANDUNG 2019-08-16 09:12:40 15.2 0.09 12.89 7.13 33.374 380.86 235.899 0 0 0 5.5 0 25.5 60 4.275 1 6 BAIK 
8870 BANDUNG 2019-08-16 09:22:40 6.78 0.14 12.89 11.35 24.272 403.52 236.253 0 0 0 3.39 0 26.8 57.1 7.125 7 7 BAIK 
8871 BANDUNG 2019-08-16 09:32:40 8.21 0.2 19 5.02 32.615 403.56 236.533 0 0 0 4.96 0 26.5 57.7 3.15 4 5 BAIK 
8872 BANDUNG 2019-08-16 09:42:40 17.43 0.06 18.82 7.59 40.959 401.47 236.336 0 0 0 11.32 0 26.9 56.5 3.225 5 11 BAIK 
8873 BANDUNG 2019-08-16 09:52:39 12.02 0.09 18.28 2.96 64.093 393.57 235.746 0 0 0 6.91 0 27.1 56.5 5.25 10 7 BAIK 
8874 BANDUNG 2019-08-16 10:02:40 5.46 0.06 13.43 2.31 28.064 400.46 236.135 0 0 0 8.45 0 28.5 52.2 5.7 5 8 BAIK 
8875 BANDUNG 2019-08-16 10:12:40 14.25 0.1 24.22 8.79 27.685 386.74 236.342 0 0 0 0.88 0 28 53 1.425 3 6 BAIK 
8876 BANDUNG 2019-08-16 10:22:40 11.86 0.2 25.84 10.45 40.959 393.95 236.814 0 0 0 7.84 0 27.5 54.3 6.375 6 8 BAIK 
8877 BANDUNG 2019-08-16 10:32:40 7.1 0.01 28.18 6.68 25.41 390.89 237.128 0 0 0 3.49 0 28.4 52.5 1.575 7 5 BAIK 
8878 BANDUNG 2019-08-16 10:42:39 4.34 0 13.79 10.15 17.825 408.6 237.368 0 0 0 13.28 0 28.7 48.4 2.1 5 13 BAIK 
8879 BANDUNG 2019-08-16 10:52:39 6.14 0.02 33.21 5.02 32.995 383.14 236.974 0 0 0 1.6 0 30.7 41.2 1.8 8 6 BAIK 
8880 BANDUNG 2019-08-16 10:58:06 7.26 0.05 32.31 14.67 22.755 379.71 236.951 0 0 0 5.92 0 30.8 39.5 5.925 8 9 BAIK 
8881 BANDUNG 2019-08-16 11:02:17 11.39 0.01 14.33 8.49 27.685 396.13 236.893 24.8 28.5 33.2 41.1 42.3 30.4 40.1 0 9 41 BAIK 
8882 BANDUNG 2019-08-16 11:12:39 0.05 0.14 17.39 15.72 16.308 379.67 237.838 0 0 0 11.43 0 30.7 40 3 12 11 BAIK 
8883 BANDUNG 2019-08-16 11:22:40 26.48 0.02 23.14 8.04 23.513 385.09 237.418 0 0 0 3.6 0 31.4 37.2 5.325 11 11 BAIK 
8884 BANDUNG 2019-08-16 14:01:10 5.19 0.28 13.79 6.38 7.585 400.92 225.113 0 0 0 12.91 0 31.2 46.7 6.375 13 13 BAIK 
8885 BANDUNG 2019-08-16 14:03:18 5.51 0.16 32.85 10.15 1.138 403.66 223.607 0 0 0 3.03 0 31.5 46.6 0 11 6 BAIK 
8886 BANDUNG 2019-08-16 14:12:39 3.44 0.33 18.11 16.02 7.585 407.9 219.262 0 0 0 9.44 0 30.4 48.1 8.4 11 10 BAIK 
8887 BANDUNG 2019-08-16 14:22:39 2.28 0.32 17.57 5.17 9.481 397.23 226.551 0 0 0 3.34 0 30.4 50.4 6.75 10 3 BAIK 
8888 BANDUNG 2019-08-16 14:32:40 9.32 0.2 4.26 1.56 10.24 386.67 229.703 0 0 0 2.19 0 29.9 51.2 7.575 11 4 BAIK 
8889 BANDUNG 2019-08-16 14:42:40 2.65 0.25 19.36 9.85 9.86 394.79 231.037 0 0 0 0.65 0 30.1 50.8 5.775 15 6 BAIK 
8890 BANDUNG 2019-08-16 14:52:40 5.19 0.26 3 4.57 11.757 399.5 243.863 0 0 0 3.06 0 30.2 50.4 6.375 12 3 BAIK 
8891 BANDUNG 2019-08-16 15:02:39 16.63 0.34 13.25 7.89 18.962 384.9 243.216 0 0 0 1.11 0 29.6 52 7.425 12 7 BAIK 
8892 BANDUNG 2019-08-16 15:12:39 4.24 0.19 31.41 12.71 17.825 406.52 238.483 0 0 0 15.2 0 29.7 52.6 7.35 13 15 BAIK 
8893 BANDUNG 2019-08-16 15:22:39 4.82 0.25 30.87 11.96 17.066 394.21 253.725 0 0 0 1.34 0 29.4 52.8 4.725 14 7 BAIK 
8894 BANDUNG 2019-08-16 15:32:40 7.42 0.04 39.87 6.68 18.583 397.76 247.428 0 0 0 5.53 0 33.1 53.4 2.925 9 7 BAIK 
8895 BANDUNG 2019-08-16 15:42:40 14.67 0.3 1.5 1.11 28.444 395.99 251.948 0 0 0 11.01 0 29.6 51.5 5.1 14 11 BAIK 
8896 BANDUNG 2019-08-16 15:52:39 16.79 0.06 7.67 7.59 25.789 402.51 245.503 0 0 0 13.73 0 29.5 51.9 2.925 14 14 BAIK 
8897 BANDUNG 2019-08-16 16:02:39 28.39 0.05 44.3 7.03 16.308 382.4 250.928 0 0 0 9.01 0 29 52.7 3.525 4 12 BAIK 
8898 BANDUNG 2019-08-16 16:12:39 10.7 0.53 18.46 31.54 26.927 398.72 251.308 0 0 0 10.45 0 28.5 53 5.625 1 20 BAIK 
8899 BANDUNG 2019-08-16 16:22:39 12.34 0.16 33.57 2.01 130.082 382.44 252.062 0 0 0 1.49 0 28.2 53.8 6.15 14 6 BAIK 
8900 BANDUNG 2019-08-16 16:32:40 15.31 0.03 17.57 12.41 29.961 403.44 251.227 0 0 0 8.8 0 28.1 55.2 4.05 3 9 BAIK 
8901 BANDUNG 2019-08-16 16:42:39 22.99 0.08 11.09 3.37 31.098 385.89 242.76 0 0 0 7.93 0 27.9 58.5 7.05 8 10 BAIK 
8902 BANDUNG 2019-08-16 16:52:39 8.37 0.13 11.09 3.42 48.544 398.52 249.438 0 0 0 18.8 0 27.6 61.5 6.975 13 19 BAIK 
8903 BANDUNG 2019-08-16 17:02:39 6.94 0.22 10.73 9.69 24.272 381.09 250.225 0 0 0 11 0 27.4 63.9 2.925 4 11 BAIK 
8904 BANDUNG 2019-08-16 17:12:39 9.64 0.23 1.2 10.9 24.651 401.66 243.971 0 0 0 16.48 0 27.2 66 2.475 14 16 BAIK 
8905 BANDUNG 2019-08-16 17:22:39 5.46 0.19 21.7 26.57 33.753 397.75 242.595 0 0 0 6.98 0 27.1 67 3.9 11 17 BAIK 
8906 BANDUNG 2019-08-16 17:32:39 38.24 0.05 47.42 31.85 6.068 396.36 239.436 0 0 0 13.65 0 27 68.5 3.3 12 20 BAIK 
8907 BANDUNG 2019-08-16 17:42:39 0.42 0.29 18.28 9.85 36.029 402.69 250.36 0 0 0 1.78 0 26.7 69.3 3.525 13 6 BAIK 
8908 BANDUNG 2019-08-16 17:52:39 11.07 0.17 22.24 12.71 39.821 407.17 242.997 0 0 0 1.74 0 26.7 70.3 6.075 13 8 BAIK 
8909 BANDUNG 2019-08-16 18:02:39 7.57 0.24 13.97 8.34 36.408 409.9 250.556 0 0 0 8.19 0 26.3 70.9 3.45 13 8 BAIK 
8910 BANDUNG 2019-08-16 18:12:39 4.08 0.35 6.42 12.41 31.478 388.1 250.584 0 0 0 4.41 0 26.3 70.7 3.6 8 8 BAIK 
8911 BANDUNG 2019-08-16 18:22:40 8.69 0.4 6.59 8.09 71.678 386.58 246.142 0 0 0 8.43 0 26.2 69.7 3 11 8 BAIK 
8912 BANDUNG 2019-08-16 18:32:39 9 0.46 13.07 9.85 34.891 408.73 245.263 0 0 0 4.6 0 26 71.5 2.7 11 6 BAIK 
8913 BANDUNG 2019-08-16 18:42:39 6.94 0.53 1.2 6.38 28.064 399.25 246.753 0 0 0 3.52 0 26 70.7 2.85 11 5 BAIK 
8914 BANDUNG 2019-08-16 18:52:39 0.21 0.5 22.42 13.01 32.615 394.25 246.631 0 0 0 3.6 0 25.9 71.8 3.825 11 8 BAIK 
8915 BANDUNG 2019-08-16 19:02:39 4.56 0.48 11.63 0.4 43.613 409.64 247.066 0 0 0 4.8 0 25.8 72.7 2.925 11 5 BAIK 
8916 BANDUNG 2019-08-16 19:12:39 1.85 0.52 12.35 9.09 29.202 397.13 247.58 0 0 0 4.01 0 25.6 75.3 3.975 11 6 BAIK 
8917 BANDUNG 2019-08-16 19:22:39 5.51 0.66 10.19 8.64 10.24 384.85 246.021 0 0 0 0.72 0 25.2 69 4.65 11 7 BAIK 
8918 BANDUNG 2019-08-16 19:32:39 13.45 0.61 3.18 8.34 36.408 389.8 245.102 0 0 0 13.48 0 24.8 69.8 3.525 10 13 BAIK 
8919 BANDUNG 2019-08-16 19:42:39 0.85 0.53 16.85 7.13 29.961 408.56 244.825 0 0 0 9.07 0 24.7 77.6 3.75 8 9 BAIK 
8920 BANDUNG 2019-08-16 19:52:39 6.46 0.45 14.15 6.68 38.683 397.82 245.441 0 0 0 3.76 0 24.7 78.8 2.7 11 5 BAIK 
8921 BANDUNG 2019-08-16 20:02:39 0.11 0.46 12.71 4.57 34.891 395.47 246.865 0 0 0 12.55 0 24.3 79.8 3.6 9 13 BAIK 
8922 BANDUNG 2019-08-16 20:12:39 0.05 0.41 23.32 11.2 31.478 379.39 247.02 0 0 0 12.79 0 24.3 81.7 3.225 10 13 BAIK 
8923 BANDUNG 2019-08-16 20:22:39 2.17 0.44 1.38 11.05 43.234 394.97 250.046 0 0 0 4.79 0 24.1 83.7 4.5 11 7 BAIK 
8924 BANDUNG 2019-08-16 20:32:39 5.19 0.41 16.67 10.75 33.753 384.05 249.049 0 0 0 6.23 0 24 85.3 3.45 12 7 BAIK 
8925 BANDUNG 2019-08-16 20:42:39 6.62 0.49 5.46 11.2 36.787 394.5 245.787 0 0 0 18.39 0 23.9 88.4 2.85 11 18 BAIK 
8926 BANDUNG 2019-08-16 20:52:40 2.01 0.4 11.45 9.09 43.613 387.15 248.026 0 0 0 2.39 0 21.4 88.3 4.2 11 6 BAIK 
8927 BANDUNG 2019-08-16 21:02:39 12.82 0.37 20.08 4.72 45.13 400.59 247.174 0 0 0 15.15 0 23.6 92.3 3 11 15 BAIK 
8928 BANDUNG 2019-08-16 21:12:39 5.93 0.51 16.49 7.28 56.508 393.14 247.608 0 0 0 8.04 0 23.7 89.3 3 12 8 BAIK 
8929 BANDUNG 2019-08-16 21:22:39 2.97 0.32 13.79 9.24 32.995 383.62 247.408 0 0 0 1.03 0 23.6 88.8 2.7 11 6 BAIK 
8930 BANDUNG 2019-08-16 21:32:39 0.11 0.41 18.64 10 7.964 399.11 247.163 0 0 0 1.08 0 23.5 89.4 2.025 12 6 BAIK 
8931 BANDUNG 2019-08-16 21:42:39 12.18 0.46 10.37 4.17 77.367 393.1 246.982 0 0 0 2.13 0 23.5 88.6 4.875 10 5 BAIK 
8932 BANDUNG 2019-08-16 21:52:40 5.83 0.3 5.64 5.32 32.995 389.49 246.304 0 0 0 14.46 0 23.2 90 0.375 11 14 BAIK 
8933 BANDUNG 2019-08-16 22:02:38 8.05 0.42 20.98 9.69 40.2 389.69 244.343 0 0 0 1.63 0 23.3 90.6 0 11 6 BAIK 
8934 BANDUNG 2019-08-16 22:12:39 3.07 0.38 7.49 19.64 37.925 409.85 243.818 0 0 0 1.94 0 22.8 93.1 0 11 12 BAIK 
8935 BANDUNG 2019-08-16 22:22:39 2.65 0.19 22.06 13.16 33.753 406.52 243.257 0 0 0 1.01 0 22.6 91.7 0.15 11 8 BAIK 
8936 BANDUNG 2019-08-16 22:32:39 7.1 0.12 14.51 3.97 39.821 401.87 243.867 0 0 0 2.67 0 22.2 90.8 0 7 3 BAIK 
8937 BANDUNG 2019-08-16 22:42:39 10.59 0.2 14.51 12.71 32.995 404.78 242.726 0 0 0 6.63 0 22.2 89.3 0 7 8 BAIK 
8938 BANDUNG 2019-08-16 22:49:00 7.1 0.15 6.24 5.17 38.304 400.35 2231.15 0 0 0 9.04 0 178.2 792.2 0 12 9 BAIK 
8939 BANDUNG 2019-08-16 23:02:38 26.32 0.01 23.68 14.97 46.268 402.61 245.782 0 0 0 3.1 0 20.2 85.6 0.15 5 11 BAIK 
8940 BANDUNG 2019-08-16 23:12:39 4.08 0.07 20.62 7.89 36.787 394.44 243.965 0 0 0 16.45 0 22.3 85.2 1.8 5 16 BAIK 
8941 BANDUNG 2019-08-16 23:22:39 8.69 0.06 23.5 8.49 50.061 393.96 245.275 0 0 0 3.32 0 22.1 85.8 2.175 5 5 BAIK 
8942 BANDUNG 2019-08-16 23:32:40 10.43 0.09 22.06 14.37 12.894 407.45 241.508 0 0 0 12.16 0 21.9 86.4 2.175 5 12 BAIK 
